latitude,longitude,sorting
53.55003,-168.1496,0.9
53.5669,-168.1371,0.9
53.55736,-168.1518,0.9
53.55065,-168.1545,0.9
53.56403,-168.1481,0.9
53.5463,-168.1508,0.9
53.55689,-168.167,0.9
53.55151,-168.1644,0.9
53.54937,-168.167,0.9
53.54951,-168.1553,0.9
53.54504,-168.1803,0.9
53.54506,-168.1829,0.9
53.54892,-168.1797,0.9
53.54777,-168.175,0.9
53.5473,-168.1737,0.9
53.54856,-168.1698,0.9
53.55146,-168.1717,0.9
53.55184,-168.1681,0.9
53.55053,-168.1737,0.9
53.55289,-168.1759,0.9
53.55872,-168.1763,0.9
53.56398,-168.1799,0.9
53.57566,-168.1922,1.4
53.55693,-168.1901,0.9
53.55234,-168.1863,0.9
53.55163,-168.1942,0.9
53.547110000000004,-168.1935,0.9
53.54723,-168.1914,0.9
53.54744,-168.1873,0.9
53.54515,-168.1974,0.9
53.54401,-168.198,0.9
53.54213,-168.1862,0.9
53.54109,-168.1859,0.9
53.54102,-168.1892,1.4
53.53866,-168.1865,0.9
53.53942,-168.1846,0.9
53.54075,-168.1998,0.9
53.53944,-168.1896,0.9
53.54225,-168.2017,0.9
53.54202,-168.2048,0.9
53.54075,-168.2057,0.9
53.53823,-168.2091,0.9
53.54182,-168.2089,0.9
53.54659,-168.2006,1.4
53.54763,-168.2009,0.9
53.54487,-168.21,0.9
53.54363,-168.2176,0.9
53.54068,-168.2183,0.9
53.53802,-168.2151,0.9
53.53799,-168.2015,0.9
53.61859,-168.2025,3.3
53.61673,-168.2145,3.3
53.54485,-168.2215,0.9
53.54432,-168.22,1.4
53.54011,-168.2227,0.9
53.53978,-168.225,0.9
53.53968,-168.2293,0.9
53.54244,-168.2242,0.9
53.54789,-168.218,0.9
53.53704,-168.2281,0.9
53.53488,-168.2255,0.9
53.5359,-168.2219,0.9
53.53604,-168.2244,0.9
53.53416,-168.2223,0.9
53.53516,-168.2286,0.9
53.53009,-168.2419,0.9
53.53197,-168.2462,0.9
53.52283,-168.2591,0.9
53.5187,-168.2661,0.9
53.51572,-168.2604,0.9
53.51327,-168.2566,0.9
53.50872,-168.271,0.9
53.50658,-168.2746,0.9
53.50785,-168.2835,0.9
53.50925,-168.2753,0.9
53.51479,-168.2726,0.9
53.51332,-168.2832,0.9
53.50418,-168.2905,0.9
53.5078,-168.2977,0.9
53.4964,-168.2959,0.9
53.48876,-168.2967,0.9
53.48836,-168.298,0.9
53.49554,-168.3051,0.9
53.49381,-168.3136,0.9
53.48764,-168.3179,0.9
53.50152,-168.3113,0.9
53.50392,-168.3103,0.9
53.50946,-168.3026,0.9
53.51384,-168.3134,1.4
53.50099,-168.3068,0.9
53.49728,-168.3257,0.9
53.49616,-168.3178,0.9
53.49145,-168.3246,0.9
53.48857,-168.328,0.9
53.48917,-168.3329,0.9
53.48986,-168.3201,0.9
53.47948,-168.3269,0.9
53.49159,-168.3438,0.9
53.49274,-168.3471,0.9
53.48108,-168.3617,0.9
53.45067,-168.3806,0.9
53.46156,-168.3779,0.9
53.46837,-168.3804,1.4
53.46409,-168.3867,0.9
53.45626,-168.3863,0.9
53.44872,-168.3859,0.9
53.42966,-168.3978,0.9
53.43623,-168.3963,0.9
53.42918,-168.4012,0.9
53.43404,-168.4277,0.9
53.42545,-168.4339,0.6
53.43623,-168.4389,0.9
53.37101,-167.2191,0.6
53.37434,-167.2242,0.9
53.36853,-167.2323,0.9
53.36963,-167.264,0.9
53.3663,-167.2559,0.9
53.36606,-167.2733,0.9
53.36511,-167.2715,0.9
53.3652,-167.2837,0.9
53.35778,-167.2911,0.9
53.35195,-167.2915,0.9
53.35419,-167.2937,0.9
53.36346,-167.2869,0.9
53.36154,-167.2857,0.9
53.3603,-167.2831,0.9
53.35902,-167.2754,0.9
53.35778,-167.2715,0.9
53.36232,-167.2797,0.9
53.3613,-167.2742,0.9
53.35219,-167.2795,0.9
53.36173,-167.2646,0.9
53.35273,-167.2677,0.9
53.35859,-167.2563,0.9
53.36066,-167.2499,0.9
53.33106,-167.262,1.4
53.34248,-167.2655,0.9
53.34258,-167.2763,0.9
53.3316,-167.277,0.6
53.34224,-167.2867,0.9
53.3425,-167.2962,0.9
53.34631,-167.2981,0.9
53.3381,-167.3,0.9
53.33151,-167.2873,0.9
53.33467,-167.3003,0.9
53.33101,-167.3878,0.9
53.31623,-167.4411,0.9
53.3203,-167.4409,0.9
53.31726,-167.4413,0.9
53.31412,-167.4436,0.9
53.31347,-167.4307,0.9
53.31549,-167.4265,0.9
53.31618,-167.4241,0.9
53.31357,-167.4245,0.9
53.32004,-167.4211,0.9
53.31335,-167.4196,0.9
53.31897,-167.424,0.9
53.32083,-167.4241,0.9
53.31954,-167.4163,0.9
53.31543,-167.4137,0.9
53.3173,-167.4108,0.9
53.32325,-167.4076,0.9
53.3248,-167.4077,0.9
53.31804,-167.404,0.9
53.32363,-167.4054,1.4
53.31956,-167.4001,0.9
53.31564,-167.4033,0.9
53.31321,-167.4017,0.9
53.32314,-167.3982,0.9
53.32835,-167.3997,0.9
53.32647,-167.4005,0.9
53.32494,-167.4021,0.9
53.32114,-167.3968,0.9
53.3293,-167.397,0.9
53.32744,-167.3897,0.9
53.32154,-167.3862,0.9
53.32597,-167.3834,0.9
53.3153,-167.3803,0.9
53.32466,-167.3776,0.9
53.31956,-167.3676,0.9
53.31752,-167.371,0.9
53.31564,-167.3699,0.9
53.31371,-167.3713,0.9
53.32099,-167.3745,0.9
53.31923,-167.3804,0.9
53.3288,-167.3504,0.9
53.32906,-167.3347,0.9
53.31666,-167.3351,0.9
53.3307,-167.304,0.9
53.31119,-167.3353,0.6
53.30105,-167.3362,0.9
53.30781,-167.3555,0.9
53.29893,-167.3624,0.9
53.30174,-167.3675,0.9
53.29884,-167.3678,0.9
53.312,-167.3676,0.9
53.31041,-167.3743,0.9
53.29813,-167.3801,0.9
53.30341,-167.3798,0.9
53.31086,-167.3805,0.9
53.30346,-167.3739,0.9
53.31133,-167.3887,0.9
53.30712,-167.3913,0.9
53.30372,-167.3863,0.9
53.3016,-167.3919,0.9
53.30974,-167.3952,0.9
53.311279999999996,-167.3997,1.4
53.30229,-167.3979,0.9
53.29929,-167.4022,0.9
53.30307,-167.4034,0.9
53.31243,-167.4083,0.9
53.31105,-167.4107,1.4
53.30453,-167.4111,1.4
53.30272,-167.4144,0.9
53.30077,-167.4146,0.9
53.29846,-167.4112,0.9
53.30036,-167.4186,0.9
53.30341,-167.4263,0.9
53.30705,-167.4238,0.9
53.31026,-167.4305,0.9
53.30841,-167.4306,0.9
53.30472,-167.4304,0.9
53.30105,-167.4301,0.9
53.309,-167.433,1.4
53.31017,-167.4338,0.9
53.3114,-167.4348,0.9
53.31226,-167.4364,0.9
53.31238,-167.4414,0.9
53.3066,-167.4363,0.9
53.30194,-167.4365,0.9
53.30106,-167.4431,0.6
53.2982,-167.444,0.9
53.31038,-167.4472,0.9
53.30339,-167.4454,0.9
53.29956,-167.4497,0.9
53.31167,-167.45,0.9
53.28088,-167.4698,0.9
53.28238,-167.4638,1.4
53.28395,-167.4628,0.9
53.28102,-167.4635,0.9
53.28054,-167.4615,0.9
53.28188,-167.4583,0.9
53.28035,-167.4573,0.9
53.28921,-167.4628,0.9
53.29259,-167.4633,0.6
53.2938,-167.4612,1.4
53.29118,-167.4567,0.9
53.29458,-167.4545,1.4
53.28961,-167.4543,0.9
53.28523,-167.4544,1.4
53.28466,-167.4504,0.9
53.28614,-167.4485,0.9
53.28614,-167.446,0.9
53.28892,-167.4449,0.9
53.29259,-167.444,0.9
53.29087,-167.448,0.9
53.29306,-167.4495,1.4
53.29506,-167.4471,0.9
53.28847,-167.4482,0.9
53.29654,-167.4418,0.9
53.29166,-167.4374,0.9
53.29568,-167.4359,0.9
53.29425,-167.4289,0.9
53.29078,-167.3516,1.4
53.27736,-167.4629,1.4
53.2715,-167.468,0.9
53.27816,-167.4678,1.4
53.51439,-166.7735,3.3
53.51368,-166.7756,0.9
53.51627,-166.7755,0.9
53.51896,-166.776,0.9
53.49786,-166.7732,3.3
53.50364,-166.7635,3.3
53.4976,-166.7628,3.3
53.48353,-166.725,3.3
53.48099,-166.7204,0.9
53.48974,-166.7328,3.3
53.49431,-166.7443,3.3
53.49364,-166.7643,1.4
53.47013,-166.7336,1.4
53.4738,-166.734,1.4
53.46957,-166.7286,1.4
53.47506,-166.7177,0.9
53.47211,-166.7236,0.9
53.47382,-166.7124,3.3
53.47642,-166.7008,3.3
53.46757,-166.7006,1.9
53.46314,-166.6906,0.9
53.46364,-166.6871,0.9
53.46914,-166.6798,0.9
53.46688,-166.6697,0.9
53.47271,-166.6582,1.4
53.47218,-166.6418,1.4
53.46769,-166.6357,1.4
53.46198,-166.6361,0.9
53.46202,-166.6468,0.9
53.45372,-166.6666,0.9
53.45281,-166.6808,0.9
53.46164,-166.7073,0.9
53.4571,-166.7168,0.9
53.45243,-166.7187,1.4
53.44727,-166.7123,1.4
53.46228,-166.7289,0.9
53.45388,-166.7351,0.9
53.45924,-166.7332,0.9
53.45379,-166.7289,0.9
53.43257,-166.8002,1.4
53.43688,-166.7397,1.4
53.43712,-166.7431,1.4
53.43093,-166.7357,1.4
53.44147,-166.7336,1.4
53.43795,-166.7308,0.9
53.44138,-166.7285,1.4
53.4374,-166.7254,0.9
53.44297,-166.7184,1.4
53.44597,-166.7032,0.9
53.44614,-166.6915,0.9
53.41794,-166.7168,1.4
53.42907,-166.7189,1.4
53.42622,-166.7256,1.4
53.42101,-166.7269,1.4
53.42155,-166.7318,1.4
53.42715,-166.733,0.9
53.42232,-166.7485,1.4
53.41318,-166.7494,0.9
53.42648,-166.8272,1.4
53.42598,-166.8463,0.6
53.40759,-166.8214,0.6
53.40738,-166.7969,0.9
53.65536,-166.3585,0.9
53.64922,-166.3611,0.9
53.65848,-166.3643,0.9
53.64503,-166.37,0.9
53.64104,-166.3827,0.9
53.64441,-166.3813,0.9
53.65196,-166.371,0.9
53.65841,-166.3715,0.9
53.65533,-166.3812,0.9
53.65733,-166.3898,0.9
53.65477,-166.3942,1.4
53.66012,-166.3873,0.9
53.65865,-166.3848,0.9
53.65267,-166.3873,0.9
53.64784,-166.3949,1.4
53.6471,-166.3902,1.4
53.6462,-166.3972,0.9
53.63985,-166.3948,0.9
53.62528,-166.3934,0.9
53.6072,-166.4102,0.9
53.62497,-166.4041,0.9
53.61969,-166.4173,0.9
53.61814,-166.4111,0.9
53.62852,-166.4108,0.9
53.6324,-166.4175,0.9
53.64032,-166.4137,0.9
53.64449,-166.411,0.9
53.64739,-166.4105,0.9
53.64391,-166.4034,0.9
53.64522,-166.4046,0.9
53.65408,-166.4106,0.9
53.64568,-166.4255,1.4
53.63973,-166.4269,0.9
53.6206,-166.4269,0.9
53.61432,-166.4229,0.9
53.60311,-166.4284,0.9
53.60015,-166.4338,0.9
53.61246,-166.4352,0.9
53.61329,-166.4402,0.9
53.62138,-166.4448,0.6
53.62733,-166.4377,0.6
53.63309,-166.4363,0.6
53.63516,-166.4345,1.4
53.62916,-166.4646,1.4
53.62664,-166.4521,0.9
53.62486,-166.4569,0.9
53.61232,-166.4566,0.9
53.60946,-166.4637,0.9
53.5974,-166.4571,0.9
53.59145,-166.4522,0.9
53.58464,-166.4618,0.9
53.57196,-166.4809,1.4
53.57736,-166.4684,0.9
53.59135,-166.4791,0.9
53.59475,-166.4745,0.9
53.58833,-166.4682,0.9
53.59987,-166.4796,0.9
53.60627,-166.4685,0.9
53.60775,-166.479,0.9
53.62307,-166.4767,0.9
53.61457,-166.48,0.9
53.63685,-166.4967,0.9
53.63071,-166.4907,0.9
53.62957,-166.484,0.9
53.63708,-166.4843,0.9
53.6211,-166.4863,0.9
53.61365,-166.4981,0.9
53.60049,-166.4982,0.9
53.59518,-166.4958,1.4
53.58781,-166.4903,1.4
53.56937,-166.4911,0.6
53.5603,-166.4911,0.6
53.56516,-166.5139,0.6
53.55802,-166.5028,0.6
53.56922,-166.5087,1.4
53.57208,-166.5025,1.4
53.57384,-166.5118,1.4
53.57808,-166.5033,1.4
53.58586,-166.5065,1.4
53.58548,-166.5008,1.4
53.59161,-166.5022,0.6
53.59942,-166.5033,1.4
53.60056,-166.5089,1.4
53.60237,-166.5062,0.9
53.60777,-166.5088,0.9
53.6132,-166.5051,0.9
53.60325,-166.5132,1.4
53.61626,-166.514,0.9
53.6102,-166.5145,0.9
53.61676,-166.5058,0.9
53.6185,-166.5026,0.9
53.62476,-166.5027,0.9
53.61995,-166.5089,0.9
53.6249,-166.5145,0.9
53.62945,-166.5118,0.6
53.61967,-166.5222,0.6
53.61703,-166.5258,0.9
53.62519,-166.532,0.9
53.61484,-166.5331,0.9
53.62429,-166.5353,0.9
53.6206,-166.5426,0.9
53.61458,-166.5425,0.9
53.60899,-166.521,1.4
53.57072,-166.5257,0.9
53.57615,-166.5314,0.9
53.56354,-166.5258,0.9
53.55528,-166.5202,0.6
53.55273,-166.5316,0.6
53.55645,-166.5277,0.9
53.54472,-166.5255,1.4
53.53587,-166.5312,0.6
53.52789,-166.5503,0.9
53.53104,-166.5383,0.9
53.55293,-166.5424,0.9
53.55507,-166.5488,0.9
53.55654,-166.5419,0.9
53.56118,-166.5365,0.9
53.56561,-166.5435,0.6
53.56782,-166.5375,0.9
53.57722,-166.5377,0.9
53.5781,-166.5434,0.9
53.5899,-166.5582,0.9
53.58395,-166.5517,0.9
53.58186,-166.5575,0.9
53.57739,-166.5521,0.9
53.57232,-166.5521,0.9
53.56428,-166.5528,0.9
53.56925,-166.5614,0.6
53.55852,-166.5541,1.4
53.55788,-166.5607,1.4
53.5471,-166.5602,0.9
53.55226,-166.5606,0.9
53.53118,-166.5564,1.4
53.52516,-166.5569,1.4
53.52716,-166.5615,1.4
53.51992,-166.5629,1.4
53.50212,-166.5828,1.4
53.50679,-166.5734,0.6
53.51612,-166.571,0.6
53.5228,-166.5783,1.4
53.5239,-166.5772,1.4
53.52602,-166.5691,0.9
53.52758,-166.5684,1.4
53.53087,-166.5676,1.4
53.53779,-166.5718,1.4
53.53896,-166.5784,1.4
53.5461,-166.5743,0.9
53.549,-166.583,0.9
53.55128,-166.575,1.4
53.54843,-166.5678,0.9
53.52851,-166.5839,0.6
53.52506,-166.5853,0.9
53.52589,-166.5985,1.4
53.52656,-166.5932,0.9
53.52861,-166.5903,1.4
53.51985,-166.5891,1.4
53.51221,-166.5831,0.6
53.4996,-166.5873,1.4
53.50091,-166.5955,0.9
53.49187,-166.5956,0.9
53.48554,-166.6024,0.9
53.49047,-166.6071,0.9
53.4883,-166.6122,0.9
53.50615,-166.6072,0.9
53.51212,-166.6122,0.9
53.51883,-166.6037,0.9
53.52221,-166.612,0.9
53.52461,-166.6001,1.4
53.53532,-166.6311,0.9
53.52742,-166.6257,0.9
53.52806,-166.6182,0.9
53.52145,-166.6174,1.4
53.52064,-166.6257,0.9
53.51942,-166.623,0.9
53.51719,-166.6185,3.3
53.52318,-166.6307,1.4
53.51091,-166.6258,0.9
53.5022,-166.623,0.9
53.51038,-166.6194,3.3
53.49368,-166.6231,0.9
53.48949,-166.6387,1.4
53.49739,-166.6471,3.3
53.50834,-166.6411,0.9
53.51255,-166.6414,1.9
53.51626,-166.6369,0.9
53.50969,-166.6365,0.9
53.54119,-166.6342,1.4
53.56382,-166.6502,0.9
53.56587,-166.6513,0.9
53.51985,-166.6644,3.3
53.51752,-166.656,1.4
53.51514,-166.6602,0.9
53.51207,-166.6532,0.6
53.47935,-166.6582,1.4
53.47324,-166.6546,0.9
53.47562,-166.664,1.4
53.47293,-166.6659,1.4
53.47355,-166.6733,1.4
53.52042,-166.6717,1.4
52.70707,-170.1584,0.6
52.69987,-170.1661,1.4
52.65751,-170.5577,1.9
52.76775,-170.7047,1.4
52.58643,-170.7028,0.9
52.55774,-170.6984,1.4
52.51277,-170.7017,0.9
52.68023,-170.8412,0.6
52.67723,-170.7668,1.4
53.08053,-169.7706,1.4
53.08212,-169.7391,1.4
53.06996,-169.6994,0.9
53.07251,-169.7229,0.9
53.07653,-169.7242,0.9
53.06002,-169.7382,1.4
53.05852,-169.725,0.9
53.04884,-169.7051,0.9
53.04929,-169.6805,1.4
53.04291,-169.7244,0.9
53.03018,-169.7623,0.6
53.045,-169.7879,0.6
53.02375,-169.6521,0.9
52.98728,-169.6761,0.6
52.95496,-169.6941,1.4
52.83635,-169.6796,0.9
52.83495,-169.6695,0.6
52.8098,-169.6913,1.4
52.80601,-170.1403,1.4
52.78269,-170.0949,0.9
52.62759,-170.5799,1.4
52.58826,-170.6926,0.9
52.58826,-170.6894,1.9
52.6599,-170.5562,1.9
52.66269,-170.5566,1.9
52.65694,-170.5578,3.3
52.65668,-170.5576,1.9
54.34431,-170.1654,3.3
53.1543,-169.7851,0.6
53.97003,-170.4794,3.3
52.97174,-170.7011,3.3
53.15502,-170.7927,0.6
52.92908,-169.0741,0.9
52.93208,-169.0521,1.4
52.93624,-169.0586,0.9
52.91307,-169.0128,1.4
52.9233,-169.0365,0.9
52.92299,-169.0612,0.6
52.89931,-169.1087,1.4
52.90169,-169.0583,1.4
52.89898,-169.0455,0.9
52.91209,-169.039,0.6
52.90685,-169.0286,0.9
52.90129,-169.0176,0.9
52.909,-169.005,0.6
52.90136,-168.9752,0.9
52.89957,-168.9796,0.9
52.89439,-168.9711,0.9
52.88768,-168.9786,0.9
52.89084,-168.9829,0.9
52.89089,-168.9742,0.9
52.8812,-168.9846,0.9
52.88851,-168.9969,0.9
52.88054,-169.0078,0.9
52.89274,-169.022,1.4
52.88211,-169.0263,0.9
52.88858,-169.0286,0.9
52.89298,-169.0439,0.9
52.89417,-169.039,0.9
52.88232,-169.0523,0.9
52.88599,-169.0585,0.9
52.89231,-169.0978,1.4
52.88254,-169.0915,1.4
52.86721,-169.1483,0.8
52.8764,-169.1189,1.4
52.8724,-169.1178,1.4
52.86536,-169.109,0.9
52.87537,-169.0965,0.9
52.87885,-169.0918,1.4
52.87407,-169.0924,0.9
52.87161,-169.0929,0.9
52.86364,-169.0939,0.9
52.87197,-169.0876,0.9
52.86676,-169.0885,0.9
52.86728,-169.0786,0.9
52.8777,-169.0802,0.9
52.86636,-169.0821,0.9
52.86924,-169.0681,0.9
52.87097,-169.0394,0.9
52.87751,-169.005,0.9
52.8777,-169.0011,0.9
52.87892,-169.0088,0.9
52.87571,-169.0121,0.9
52.87687,-168.9961,0.9
52.85063,-169.0739,0.9
52.85427,-169.0927,0.9
52.85931,-169.1096,0.9
52.85329,-169.131,0.9
52.84898,-169.1433,0.6
52.85415,-169.1691,0.6
52.85315,-169.1685,1.4
52.83094,-169.161,1.4
52.83016,-169.1185,0.9
52.83075,-169.1154,0.9
52.83768,-169.0871,0.9
52.83968,-169.0768,0.9
52.82425,-169.1308,0.9
52.81435,-169.0163,0.9
52.81916,-169.0163,0.9
52.81625,-169.025,0.9
52.81492,-169.0293,0.9
52.8147,-169.033,0.9
52.81673,-169.0346,0.9
52.81335,-169.0253,0.9
52.80721,-169.0263,0.9
52.80542,-169.034,0.9
52.79981,-169.0335,0.9
52.79612,-169.0354,1.4
52.81033,-169.0353,0.9
52.78886,-169.0792,0.9
52.78306,-169.0738,0.9
52.78446,-169.0853,0.9
52.78734,-169.0972,0.9
52.79167,-169.0947,0.9
52.79762,-169.0884,0.9
52.8147,-169.1045,0.9
52.79636,-169.1098,1.4
52.79089,-169.1104,0.6
52.78834,-169.1105,1.4
52.79151,-169.1027,0.9
52.77896,-169.1112,0.9
52.77699,-169.1471,1.4
52.76862,-169.1473,0.6
52.74511,-169.1613,1.4
52.75872,-169.1612,1.4
52.76728,-169.1624,1.4
52.76633,-169.1664,1.4
52.77521,-169.1629,1.4
52.7788,-169.171,0.9
52.75943,-169.1732,1.4
52.75258,-169.1749,1.4
52.74506,-169.1833,0.9
52.75703,-169.1856,1.4
52.76759,-169.1841,0.9
52.80133,-169.1851,0.9
52.79667,-169.2101,1.4
52.78025,-169.2343,0.9
52.77925,-169.2364,0.9
52.58368,-171.1824,1.4
52.55751,-171.2319,0.6
52.54131,-171.2252,1.4
52.53105,-171.2364,1.4
52.53614,-171.2981,0.9
52.52282,-171.3001,0.9
52.52168,-171.302,0.9
52.51901,-171.3052,0.6
52.51418,-171.3073,1.4
52.513420000000004,-171.3085,1.4
52.52767,-171.2939,0.9
52.52541,-171.2814,0.9
52.52693,-171.2259,1.4
52.5024,-171.194,1.4
52.50533,-171.2045,0.9
52.50916,-171.3125,0.6
52.51216,-171.3201,1.4
52.50811,-171.3256,1.4
52.48974,-171.1974,0.9
52.48477,-171.1928,1.4
52.49231,-171.1865,0.9
52.48405,-171.1873,1.4
52.47896,-171.186,1.4
52.47035,-171.1886,1.4
52.47057,-171.1983,0.9
52.47102,-171.2057,0.9
52.47596,-171.2095,0.9
52.4526,-171.3267,1.4
52.45403,-171.2218,1.4
52.45519,-171.2142,1.4
52.46088,-171.2098,1.4
52.453360000000004,-171.2055,1.4
52.46135,-171.199,1.4
52.44943,-171.1966,1.4
52.44377,-171.2053,1.4
52.44168,-171.2718,1.4
52.44173,-171.2741,1.4
52.4314,-171.2834,0.6
52.44401,-171.2836,1.4
52.44082,-171.303,1.4
52.4284,-171.2808,0.6
52.60555,-171.124,0.9
52.35461,-171.1213,1.4
52.67187,-171.912,0.6
52.66766,-171.9718,1.4
52.72239,-171.3785,1.4
52.6848,-171.2322,1.4
52.52145,-171.547,1.4
52.48635,-171.1732,1.4
52.43983,-171.6819,0.6
52.22568,-171.4962,1.4
52.22116,-170.8196,1.4
52.25979,-174.2483,0.9
52.26353,-174.2467,1.9
52.26824,-174.2537,3.3
52.26562,-174.261,3.3
52.26153,-174.2641,1.9
52.25537,-174.2582,0.9
52.25979,-174.2738,3.3
52.26593,-174.2999,3.3
52.26558,-174.2889,3.3
52.2562,-174.295,3.3
52.24571,-174.2939,3.3
52.24437,-174.294,0.6
52.23819,-174.2865,0.6
52.23664,-174.2907,1.4
52.23757,-174.304,1.9
52.25263,-174.3105,3.3
52.26477,-174.3072,3.3
52.27961,-174.3111,0.9
52.27781,-174.3228,1.4
52.27607,-174.3246,0.9
52.27645,-174.3317,0.9
52.26784,-174.3203,3.3
52.26481,-174.3276,3.3
52.25487,-174.3308,3.3
52.23862,-174.3264,3.3
52.22895,-174.3276,1.4
52.22622,-174.3399,0.6
52.23374,-174.3451,1.9
52.23921,-174.3429,0.9
52.25263,-174.3433,3.3
52.26096,-174.3461,3.3
52.27811,-174.3367,0.9
52.25913,-174.3604,3.3
52.24083,-174.3646,0.6
52.23119,-174.3644,0.6
52.25518,-174.3706,3.3
52.26391,-174.3978,1.4
52.25006,-174.3926,3.3
52.25794,-174.4148,3.3
52.27252,-174.411,3.3
52.27835,-174.4286,1.4
52.265860000000004,-174.4319,0.9
52.26596,-174.4273,3.3
52.24961,-174.4249,1.9
52.23697,-174.4437,1.4
52.25192,-174.4434,0.6
52.26891,-174.4471,0.9
52.2813,-174.4568,0.9
52.25494,-174.4678,0.9
52.23902,-174.4719,1.9
52.26536,-174.4689,3.3
52.26683,-174.4808,0.9
52.30553,-174.4788,1.4
52.31821,-174.4945,1.4
52.28007,-174.4906,1.4
52.26032,-174.4919,0.9
52.22855,-174.4937,1.4
52.24359,-174.514,0.6
52.29039,-174.5191,0.9
52.20061,-174.5844,1.4
52.20012,-174.5959,0.6
52.18443,-174.4499,0.9
52.19526,-174.4746,0.9
52.1624,-174.6317,0.6
52.10812,-174.6567,0.6
52.14336,-174.6552,1.4
52.15352,-174.6574,0.9
52.19295,-174.6829,0.6
52.15364,-174.6741,0.9
52.15454,-174.6934,1.4
52.18345,-174.6976,0.9
52.17022,-174.7151,0.9
52.15652,-174.7265,1.4
52.17186,-174.7338,0.9
52.15561,-174.7429,1.4
52.17336,-174.7535,0.9
52.15404,-174.7756,0.6
52.13889,-174.7838,1.4
52.15545,-174.7965,0.9
52.17101,-174.79,0.9
52.16694,-174.8049,0.9
52.15371,-174.8172,0.6
52.13412,-174.8205,0.6
53.03246,172.6323,1.4
53.01327,172.6357,1.4
52.99968,172.6038,1.4
53.01086,172.6125,0.6
53.01384,172.5981,1.4
52.98778,172.5941,1.4
52.97526,172.5568,0.9
52.99061,172.5596,1.4
53.0103,172.5633,1.4
52.98567,172.5458,1.4
52.98154,172.55,1.4
52.97499,172.5443,0.6
52.97392,172.5345,0.9
52.96711,172.5313,1.4
52.95435,172.5238,0.9
52.96191,172.5238,1.4
52.96669,172.5254,0.6
53.00378,172.511,1.4
53.00813,172.4878,0.6
53.00117,172.4395,0.6
52.97785,172.4448,1.4
52.94516,172.4568,1.4
52.92705,172.4331,0.6
52.96033,172.4247,1.4
52.95224,172.3946,1.4
52.93172,172.3828,1.4
52.98314,172.3882,0.6
52.93998,172.3514,1.4
52.93044,172.3274,0.9
52.14128,-174.8283,0.6
52.14231,-174.8798,0.6
52.10699,-174.8913,0.9
52.12682,-174.9139,1.4
52.12727,-174.9175,0.6
52.15746,-174.9734,0.6
52.06968,-174.9802,0.9
52.15192,-175.0133,0.6
52.13157,-175.011,1.4
52.10761,-175.0073,0.9
52.10566,-175.0845,1.4
52.05101,-175.0934,0.9
52.06352,-175.1027,0.9
52.0417,-175.1081,0.9
52.09143,-175.1534,0.9
52.11163,-175.156,0.6
52.05869,-175.0932,0.6
52.07125,-175.0971,0.6
52.07626,-175.1184,0.6
52.10049,-175.1348,0.6
52.06839,-175.1672,0.6
52.06808,-175.1883,0.6
52.04659,-175.2172,0.9
52.07124,-175.2299,1.4
52.04176,-175.2276,0.9
52.03748,-175.2336,0.9
52.06777,-175.2563,1.4
52.36684,-174.501,1.4
52.27809,-174.4946,1.9
52.43644,-174.6709,3.3
52.2631,-174.6076,0.6
52.20528,-174.6471,0.9
52.17102,-174.6819,1.9
52.17601,-174.6939,0.9
52.19457,-174.6901,0.9
52.25894,-174.6897,0.6
52.31355,-174.7669,1.4
52.16888,-174.771,0.9
52.17601,-174.9222,1.4
52.18482,-174.9063,0.9
52.23181,-174.8775,0.9
52.25549,-174.9365,3.3
52.13747,-175.0953,1.4
52.13699,-175.1603,1.4
52.07822,-175.1298,0.6
52.06739,-175.3211,0.6
52.89981,172.495,0.9
52.90145,172.4814,0.9
52.90797,172.4838,0.9
52.90247,172.473,0.9
52.86607,172.4747,0.9
52.87633,172.4996,1.4
52.89539,172.5545,0.9
52.89664,172.5582,0.9
52.89435,172.5695,0.9
52.90866,172.6006,0.9
52.80721,172.5981,1.4
52.82008,172.6047,1.4
52.85441,172.6101,1.4
52.90057,172.6105,0.9
52.89854,172.6037,0.9
52.90307,172.6174,0.9
52.90955,172.6218,0.9
52.79691,172.634,1.4
52.78912,172.6596,1.4
52.82315,172.6634,1.4
52.84751,172.7422,0.9
52.86491,172.7432,1.4
52.86541,172.7474,1.4
53.00381,173.0895,0.6
53.01051,173.0892,1.4
53.01806,173.0771,0.9
53.00834,173.0579,0.9
52.99043,173.0636,0.9
53.0205,173.0314,0.9
53.00956,173.0249,0.6
53.00879,172.995,0.6
52.99498,172.9918,1.4
53.01678,172.9818,0.6
53.00546,172.8897,1.4
53.01789,172.8731,0.6
53.01363,172.8528,0.6
53.00409,172.8451,0.6
53.00789,172.8248,0.6
53.00584,172.7967,0.9
53.01345,172.7787,0.6
53.01738,172.7379,0.6
53.02434,172.7485,0.9
53.01313,172.7267,0.8
52.78569,172.8748,0.9
52.76281,172.8815,1.4
52.77191,172.8689,0.9
52.78148,172.8615,0.9
52.78205,172.8697,0.9
52.78573,172.8556,0.9
52.77663,172.8473,0.9
52.71996,172.8538,1.4
52.77227,172.8442,0.9
52.79053,172.8205,0.9
52.78571,172.8244,0.9
52.77827,172.8207,0.6
52.71928,172.7898,1.4
52.74966,172.683,1.4
52.72797,172.4313,3.3
