latitude,longitude,mean_phi
54.71277,-164.6806,2
54.69942,-164.6912,2
54.70444,-164.689,2
54.70573,-164.6879,2
54.70785,-164.6904,2
54.71046,-164.6914,2
54.7092,-164.6967,2
54.70447,-164.6949,2
54.70182,-164.7062,2
54.70287,-164.7021,2
54.69892,-164.7055,2
54.69692,-164.7024,2
54.69793,-164.7112,2
54.69542,-164.7111,2
54.69314,-164.7038,2
54.69212,-164.7029,2
54.6914,-164.7064,2
54.68888,-164.7024,2
54.68555,-164.7074,2
54.68288,-164.7045,2
54.68576,-164.7143,2
54.68788,-164.7143,2
54.68955,-164.7152,2
54.69267,-164.7151,2
54.68077,-164.7161,2
54.66088,-164.7329,2
54.66206,-164.7308,2
54.66511,-164.7293,2
54.66808,-164.7295,2
54.6717,-164.7197,2
54.67463,-164.7241,2
54.67077,-164.7327,2
54.67427,-164.7318,2
54.67905,-164.7187,2
54.67915,-164.7259,2
54.67675,-164.7325,2
54.68091,-164.7301,2
54.68405,-164.7224,2
54.68605,-164.7235,2
54.68912,-164.723,2
54.68591,-164.7278,2
54.67951,-164.7358,2
54.67736,-164.7382,2
54.67558,-164.7403,2
54.6728,-164.7414,2
54.67739,-164.7423,2
54.67032,-164.7515,2
54.66944,-164.7413,2
54.66499,-164.7439,2
54.66704,-164.7377,2
54.66307,-164.7386,2
54.66254,-164.7426,2
54.66035,-164.7375,2
54.6608,-164.7486,2
54.66275,-164.7518,2
54.656,-164.7503,2
54.65405,-164.7469,2
54.65816,-164.7428,2
54.64589,-164.7462,2
54.64931,-164.7475,2
54.64731,-164.7659,2
54.64869,-164.7563,2
54.65026,-164.7525,2
54.65195,-164.7642,2
54.65614,-164.7581,2
54.65731,-164.7587,2
54.65609,-164.7653,2
54.65752,-164.752,2
54.66056,-164.7547,2
54.66161,-164.7637,2
54.66513,-164.7589,2
54.66642,-164.763,-0.5
54.67189,-164.757,2
54.67063,-164.7747,2
54.66792,-164.7699,2
54.66342,-164.7758,2
54.66552,-164.7799,2
54.66128,-164.7847,2
54.65835,-164.7726,2
54.65576,-164.7747,2
54.6545,-164.7717,2
54.6544,-164.7813,2
54.65171,-164.7818,2
54.64962,-164.7791,2
54.64748,-164.782,2
54.64408,-164.7887,2
54.649,-164.7878,2
54.64969,-164.7932,-3
54.65138,-164.7862,-3
54.65281,-164.7862,2
54.6549,-164.7874,2
54.65359,-164.7913,2
54.65707,-164.7891,2
54.6584,-164.7857,2
54.65937,-164.7901,2
54.66064,-164.7929,2
54.65776,-164.796,2
54.65638,-164.7947,2
54.65424,-164.7948,-3
54.65124,-164.7938,-3
54.65169,-164.7957,2
54.65543,-164.7979,2
54.65847,-164.7994,2
54.661,-164.7991,2
54.66278,-164.7991,2
54.66663,-164.7857,2
54.657,-164.8125,-3
54.65702,-164.806,-3
54.65431,-164.8105,-3
54.65321,-164.809,-3
54.65464,-164.8028,2
54.654,-164.8172,-3
54.65207,-164.8031,-3
54.65148,-164.8051,2
54.64936,-164.8044,-3
54.64841,-164.8072,-0.5
54.64693,-164.8147,-3
54.64496,-164.8149,2
54.64151,-164.8178,2
54.63763,-164.815,2
54.63799,-164.8101,2
54.63235,-164.8336,2
54.64246,-164.8217,2
54.64234,-164.827,2
54.6411,-164.831,2
54.64227,-164.8334,-0.5
54.64543,-164.8321,-3
54.64731,-164.8311,-3
54.64691,-164.8277,2
54.64748,-164.8215,-3
54.64696,-164.819,2
54.64517,-164.8217,2
54.65112,-164.8334,-3
54.64924,-164.8327,-3
54.64902,-164.8248,2
54.65086,-164.8267,-3
54.65202,-164.8284,2
54.65445,-164.8236,2
54.65152,-164.8198,2
54.65212,-164.8226,-3
54.65312,-164.8333,-3
54.65569,-164.8232,2
54.65026,-164.8455,-3
54.64867,-164.8489,2
54.6485,-164.8423,2
54.64827,-164.8352,-3
54.64522,-164.8452,2
54.64398,-164.8406,2
54.64329,-164.8375,2
54.64029,-164.8351,2
54.63799,-164.8394,2
54.63813,-164.8428,2
54.64046,-164.8446,2
54.64479,-164.8368,2
54.63301,-164.8387,2
54.63208,-164.8496,2
54.63427,-164.8493,2
54.63591,-164.8488,2
54.6376,-164.8483,-1.4
54.63896,-164.851,-3
54.6397,-164.852,2
54.64669,-164.8571,2
54.6421,-164.8584,2
54.64303,-164.8625,2
54.63848,-164.8627,-3
54.63832,-164.8664,-3
54.64074,-164.8526,-0.5
54.63944,-164.8575,2
54.63513,-164.8539,2
54.61276,-164.8813,2
54.62109,-164.8841,2
54.62402,-164.8809,2
54.62604,-164.8748,2
54.62959,-164.8725,2
54.6278,-164.8783,2
54.62904,-164.8783,-3
54.62983,-164.8788,2
54.63049,-164.8786,-3
54.63035,-164.88,2
54.62523,-164.8821,2
54.62614,-164.8852,-0.5
54.62783,-164.885,2
54.63525,-164.8709,-0.5
54.63549,-164.8748,-0.5
54.63851,-164.8724,-3
54.64108,-164.877,-0.5
54.63822,-164.8814,2
54.63641,-164.8809,2
54.63696,-164.8773,2
54.63532,-164.8912,2
54.63401,-164.8876,2
54.63185,-164.8865,-0.5
54.62966,-164.888,2
54.62775,-164.889,2
54.62928,-164.8933,2
54.63113,-164.893,-3
54.63201,-164.8941,2
54.63318,-164.8942,2
54.62801,-164.8968,2
54.62737,-164.8995,-3
54.62318,-164.8949,2
54.62145,-164.8955,2
54.62061,-164.8931,-0.5
54.62133,-164.8884,2
54.61816,-164.8878,2
54.61914,-164.8988,-3
54.61607,-164.9013,2
54.61276,-164.9009,2
54.61174,-164.9105,2
54.61555,-164.9065,-3
54.61728,-164.9101,-0.5
54.6214,-164.9082,2
54.61926,-164.9043,2
54.62499,-164.905,2
54.62637,-164.9033,-0.5
54.62459,-164.9163,-3
54.62252,-164.9191,-3
54.61802,-164.9189,2
54.62792,-164.9106,-0.5
54.62939,-164.9116,-3
54.63254,-164.9021,-0.5
54.62449,-164.9204,-3
54.61835,-164.9231,-3
54.61507,-164.927,-0.5
54.60984,-164.9318,2
54.90535,-164.5235,2
54.90961,-164.5237,2
54.90597,-164.5529,2
54.89415,-164.5764,2
54.88039,-164.5751,2
54.87906,-164.5803,2
54.88827,-164.5556,2
54.89146,-164.558,2
54.8941,-164.5577,2
54.89179,-164.5515,2
54.87506,-164.5746,2
54.85688,-164.5806,2
54.85365,-164.5782,2
54.8502,-164.5739,2
54.83107,-164.5816,2
54.83338,-164.5851,2
54.83816,-164.5815,2
54.83223,-164.5865,2
54.81577,-164.6042,2
54.8195,-164.5987,2
54.82426,-164.5932,2
54.80342,-164.6084,2
54.80228,-164.6106,2
54.80468,-164.6141,2
54.7988,-164.6142,2
54.79787,-164.6151,2
54.79683,-164.6045,2
54.81105,-164.6102,2
54.80118,-164.6216,2
54.79828,-164.625,2
54.78376,-164.6417,2
54.78034,-164.6401,2
54.79366,-164.6279,2
54.79309,-164.6244,2
54.79511,-164.6222,2
54.78862,-164.6161,2
54.79228,-164.6184,2
54.79626,-164.6171,2
54.77018,-164.6375,2
54.76715,-164.6382,2
54.77113,-164.6419,2
54.77313,-164.644,2
54.76746,-164.6449,2
54.77665,-164.6451,2
54.76851,-164.6506,2
54.76292,-164.6518,2
54.75878,-164.6538,2
54.7544,-164.6558,2
54.75035,-164.6581,2
54.74826,-164.6551,2
54.75138,-164.64940000000001,2
54.74712,-164.6496,2
54.75476,-164.6472,2
54.74131,-164.6596,2
54.74577,-164.6612,2
54.74015,-164.6668,2
54.73696,-164.666,2
54.73232,-164.6653,2
54.73111,-164.6692,2
54.715089999999996,-164.68,2
54.71745,-164.6754,2
54.7163,-164.6733,2
54.72235,-164.6727,2
54.72537,-164.6711,2
54.72913,-164.6693,2
54.72773,-164.668,2
54.72454,-164.6686,2
54.59096,-162.9893,-3
54.50735,-162.8742,-3
54.51039,-162.9045,2
54.52457,-162.9265,2
54.49574,-162.9158,-3
54.49516,-162.9207,-3
54.51834,-163.1456,-0.5
54.51058,-163.2041,2
54.50648,-163.2811,-3
54.50972,-163.2913,2
54.47988,-163.2576,2
54.47213,-163.0122,-0.5
54.48869,-162.9121,2
54.49321,-162.9249,-3
54.44814,-162.9451,-0.5
54.4528,-162.9646,2
54.43053,-162.9359,-0.5
54.44357,-162.9733,2
54.44809,-162.9796,-0.5
54.43063,-162.9829,-3
54.46175,-162.9877,-3
54.45514,-163.0251,2
54.449,-163.0578,2
54.41864,-163.0802,2
54.42135,-162.9373,2
54.39479,-162.9615,2
54.39689,-162.9464,-3
54.39779,-162.9482,2
54.40816,-162.9352,2
54.39993,-162.9315,-3
54.36781,-162.8846,-0.5
54.36938,-162.8919,-3
54.38642,-162.9028,-3
54.39046,-162.9071,-3
54.3877,-162.9148,-3
54.3621,-162.915,-3
54.36986,-162.9405,-3
54.37195,-162.9517,-0.5
54.37233,-162.9748,-3
54.36757,-163.0531,-3
54.36443,-163.0515,-3
54.37143,-163.0956,2
54.38942,-163.1512,-3
54.39051,-163.2132,-3
54.33716,-163.1379,2
54.35411,-163.0549,-3
54.35306,-163.0539,-3
54.3305,-163.0326,-3
54.34811,-162.9831,2
54.35092,-162.974,-3
54.34483,-162.978,2
54.36015,-162.9934,2
54.3492,-162.9522,-0.5
54.35087,-162.9599,2
54.34126,-162.9483,-3
54.3354,-162.9431,-3
54.3394,-162.9398,-3
54.35639,-162.9349,2
54.35306,-162.9357,-3
54.35667,-162.8885,-3
54.34777,-162.8783,-3
54.35629,-162.8717,-3
54.33421,-162.8728,2
54.33331,-162.8712,-3
54.31984,-162.8868,-3
54.31817,-162.8901,-3
54.29733,-162.952,2
54.28876,-163.1142,2
54.2627,-162.9256,2
54.27974,-162.8402,-3
54.28088,-162.8358,2
54.29145,-162.7766,-3
54.25166,-162.9154,2
54.23296,-162.9693,2
54.43904,-163.2719,-3
52.95586,-168.3487,-3
52.90363,-168.4399,-3
52.85592,-168.5783,2
52.89792,-168.6587,-3
52.78311,-168.6103,7
52.884,-168.723,2
52.85199,-168.8578,-3
52.7837,-168.9295,2
52.69411,-169.0077,-3
52.76705,-169.0341,-3
52.7555,-169.0759,2
52.68412,-169.191,2
52.7216,-169.2081,-3
52.72327,-169.2186,-0.5
52.8633,-169.1808,-3
52.93218,-169.1672,2
52.94682,-169.1759,-3
52.90387,-169.2856,-3
52.9123,-168.8204,2
52.89781,-168.8562,2
52.90247,-168.8542,2
52.9014,-168.851,2
52.89674,-168.8496,2
52.90414,-168.8097,2
52.88908,-168.8285,2
52.88586,-168.8368,2
52.8822,-168.8426,2
52.88705,-168.8488,-3
52.88384,-168.8504,2
52.887,-168.8524,2
52.88953,-168.8557,2
52.89388,-168.8561,2
52.88025,-168.8515,2
52.88703,-168.8675,2
52.89445,-168.87,2
52.89138,-168.8698,2
52.8956,-168.8718,2
52.88812,-168.8729,2
52.88239,-168.875,2
52.88448,-168.8795,2
52.88808,-168.8802,2
52.88998,-168.8768,2
52.891,-168.8782,2
52.89355,-168.8764,2
52.88379,-168.8925,2
52.88377,-168.8959,2
52.88665,-168.8959,2
52.87918,-168.8935,2
52.88046,-168.8999,2
52.86747,-168.9053,2
52.87225,-168.8961,2
52.87078,-168.8966,2
52.86804,-168.8965,2
52.86735,-168.8863,2
52.87325,-168.8757,2
52.86726,-168.8788,2
52.86954,-168.8759,2
52.87932,-168.8752,2
52.87644,-168.8611,2
52.87482,-168.8509,-3
52.86045,-168.9028,-3
52.86005,-168.9707,2
52.8614,-168.9706,2
52.85966,-168.9772,2
52.84258,-168.9904,2
52.83615,-168.9919,2
52.83827,-168.9871,2
52.84125,-168.9846,2
52.84317,-168.9778,2
52.84413,-168.9732,-3
52.84491,-168.9614,-3
52.83318,-168.9615,2
52.81533,-168.9868,2
53.16653,-168.8004,2
53.11942,-168.8246,-3
53.10783,-168.8223,-3
53.09974,-168.8293,-3
53.08673,-168.8173,2
53.08447,-168.8094,-3
53.08202,-168.796,2
53.07129,-168.7806,2
53.07367,-168.7813,2
53.07704,-168.7826,2
53.06719,-168.785,2
53.06862,-168.7855,2
53.07212,-168.797,2
53.07647,-168.8094,2
53.07193,-168.8092,2
53.06824,-168.8105,2
53.08025,-168.8524,-3
53.06838,-168.948,2
53.05058,-168.9696,-3
53.05803,-168.9241,2
53.061,-168.9045,-3
53.04958,-168.9044,2
53.05013,-168.8676,2
53.05841,-168.864,2
53.06367,-168.8558,-3
53.04977,-168.8372,2
53.05501,-168.8312,2
53.05035,-168.8159,2
53.05744,-168.8176,2
53.05013,-168.7998,2
53.05301,-168.7975,2
53.04739,-168.8006,2
53.05972,-168.7903,2
53.04628,-168.796,2
53.04656,-168.8031,2
53.04118,-168.8291,2
53.04037,-168.8823,-3
53.04233,-168.9729,-3
53.0413,-168.9872,-0.5
53.01615,-168.9504,-3
53.01353,-168.9302,-3
53.01927,-168.9032,2
53.00228,-168.893,2
52.98027,-168.9268,-3
52.97654,-168.9316,2
52.96766,-168.936,2
52.97682,-168.9557,2
52.97354,-168.9587,-0.5
52.97879,-169.0677,-3
52.9634,-169.0344,-3
52.95641,-168.9891,2
52.95207,-168.9901,2
52.96112,-168.9713,-0.5
52.95971,-168.944,2
52.95978,-168.9412,2
52.95117,-168.9329,2
52.95043,-168.9229,2
52.96164,-168.918,2
52.96088,-168.8885,2
52.93751,-168.8869,-3
52.93537,-168.9191,2
52.94379,-168.9859,-3
52.93328,-168.9936,2
53.55774,-168.1313,2
53.55922,-168.1337,2
53.55501,-168.1348,2
53.54956,-168.1459,2
53.55003,-168.1496,2
53.5669,-168.1371,2
53.55736,-168.1518,2
53.55065,-168.1545,2
53.56403,-168.1481,2
53.5463,-168.1508,2
53.55689,-168.167,2
53.55151,-168.1644,2
53.54937,-168.167,2
53.54951,-168.1553,2
53.54504,-168.1803,2
53.54506,-168.1829,2
53.54892,-168.1797,2
53.54777,-168.175,2
53.5473,-168.1737,2
53.54856,-168.1698,2
53.55146,-168.1717,2
53.55184,-168.1681,2
53.55053,-168.1737,2
53.55289,-168.1759,2
53.55872,-168.1763,2
53.56398,-168.1799,2
53.57566,-168.1922,-3
53.55693,-168.1901,2
53.55234,-168.1863,2
53.55163,-168.1942,2
53.547110000000004,-168.1935,2
53.54723,-168.1914,2
53.54744,-168.1873,2
53.54515,-168.1974,2
53.54401,-168.198,2
53.54213,-168.1862,2
53.54109,-168.1859,2
53.54102,-168.1892,-3
53.53866,-168.1865,2
53.53942,-168.1846,2
53.54075,-168.1998,2
53.53944,-168.1896,2
53.54225,-168.2017,2
53.54202,-168.2048,2
53.54075,-168.2057,2
53.53823,-168.2091,2
53.54182,-168.2089,2
53.54659,-168.2006,-3
53.54763,-168.2009,2
53.54487,-168.21,2
53.54363,-168.2176,2
53.54068,-168.2183,2
53.53802,-168.2151,2
53.53799,-168.2015,2
53.61859,-168.2025,7
53.61673,-168.2145,7
53.54485,-168.2215,2
53.54432,-168.22,-3
53.54011,-168.2227,2
53.53978,-168.225,2
53.53968,-168.2293,2
53.54244,-168.2242,2
53.54789,-168.218,2
53.53704,-168.2281,2
53.53488,-168.2255,2
53.5359,-168.2219,2
53.53604,-168.2244,2
53.53416,-168.2223,2
53.53516,-168.2286,2
53.53009,-168.2419,2
53.53197,-168.2462,2
53.52283,-168.2591,2
53.5187,-168.2661,2
53.51572,-168.2604,2
53.51327,-168.2566,2
53.50872,-168.271,2
53.50658,-168.2746,2
53.50785,-168.2835,2
53.50925,-168.2753,2
53.51479,-168.2726,2
53.51332,-168.2832,2
53.50418,-168.2905,2
53.5078,-168.2977,2
53.4964,-168.2959,2
53.48876,-168.2967,2
53.48836,-168.298,2
53.49554,-168.3051,2
53.49381,-168.3136,2
53.48764,-168.3179,2
53.50152,-168.3113,2
53.50392,-168.3103,2
53.50946,-168.3026,2
53.51384,-168.3134,-3
53.50099,-168.3068,2
53.49728,-168.3257,2
53.49616,-168.3178,2
53.49145,-168.3246,2
53.48857,-168.328,2
53.48917,-168.3329,2
53.48986,-168.3201,2
53.47948,-168.3269,2
53.49159,-168.3438,2
53.49274,-168.3471,2
53.48108,-168.3617,2
53.45067,-168.3806,2
53.46156,-168.3779,2
53.46837,-168.3804,-3
53.46409,-168.3867,2
53.45626,-168.3863,2
53.44872,-168.3859,2
53.42966,-168.3978,2
53.43623,-168.3963,2
53.42918,-168.4012,2
53.43404,-168.4277,2
53.42545,-168.4339,-0.5
53.43623,-168.4389,2
53.37101,-167.2191,-0.5
53.37434,-167.2242,2
53.36853,-167.2323,2
53.36963,-167.264,2
53.3663,-167.2559,2
53.36606,-167.2733,2
53.36511,-167.2715,2
53.3652,-167.2837,2
53.35778,-167.2911,2
53.35195,-167.2915,2
53.35419,-167.2937,2
53.36346,-167.2869,2
53.36154,-167.2857,2
53.3603,-167.2831,2
53.35902,-167.2754,2
53.35778,-167.2715,2
53.36232,-167.2797,2
53.3613,-167.2742,2
53.35219,-167.2795,2
53.36173,-167.2646,2
53.35273,-167.2677,2
53.35859,-167.2563,2
53.36066,-167.2499,2
53.33106,-167.262,-3
53.34248,-167.2655,2
53.34258,-167.2763,2
53.3316,-167.277,-0.5
53.34224,-167.2867,2
53.3425,-167.2962,2
53.34631,-167.2981,2
53.3381,-167.3,2
53.33151,-167.2873,2
53.33467,-167.3003,2
53.33101,-167.3878,2
53.31623,-167.4411,2
53.3203,-167.4409,2
53.31726,-167.4413,2
53.31412,-167.4436,2
53.31347,-167.4307,2
53.31549,-167.4265,2
53.31618,-167.4241,2
53.31357,-167.4245,2
53.32004,-167.4211,2
53.31335,-167.4196,2
53.31897,-167.424,2
53.32083,-167.4241,2
53.31954,-167.4163,2
53.31543,-167.4137,2
53.3173,-167.4108,2
53.32325,-167.4076,2
53.3248,-167.4077,2
53.31804,-167.404,2
53.32363,-167.4054,-3
53.31956,-167.4001,2
53.31564,-167.4033,2
53.31321,-167.4017,2
53.32314,-167.3982,2
53.32835,-167.3997,2
53.32647,-167.4005,2
53.32494,-167.4021,2
53.32114,-167.3968,2
53.3293,-167.397,2
53.32744,-167.3897,2
53.32154,-167.3862,2
53.32597,-167.3834,2
53.3153,-167.3803,2
53.32466,-167.3776,2
53.31956,-167.3676,2
53.31752,-167.371,2
53.31564,-167.3699,2
53.31371,-167.3713,2
53.32099,-167.3745,2
53.31923,-167.3804,2
53.3288,-167.3504,2
53.32906,-167.3347,2
53.31666,-167.3351,2
53.3307,-167.304,2
53.31119,-167.3353,-0.5
53.30105,-167.3362,2
53.30781,-167.3555,2
53.29893,-167.3624,2
53.30174,-167.3675,2
53.29884,-167.3678,2
53.312,-167.3676,2
53.31041,-167.3743,2
53.29813,-167.3801,2
53.30341,-167.3798,2
53.31086,-167.3805,2
53.30346,-167.3739,2
53.31133,-167.3887,2
53.30712,-167.3913,2
53.30372,-167.3863,2
53.3016,-167.3919,2
53.30974,-167.3952,2
53.311279999999996,-167.3997,-3
53.30229,-167.3979,2
53.29929,-167.4022,2
53.30307,-167.4034,2
53.31243,-167.4083,2
53.31105,-167.4107,-3
53.30453,-167.4111,-3
53.30272,-167.4144,2
53.30077,-167.4146,2
53.29846,-167.4112,2
53.30036,-167.4186,2
53.30341,-167.4263,2
53.30705,-167.4238,2
53.31026,-167.4305,2
53.30841,-167.4306,2
53.30472,-167.4304,2
53.30105,-167.4301,2
53.309,-167.433,-3
53.31017,-167.4338,2
53.3114,-167.4348,2
53.31226,-167.4364,2
53.31238,-167.4414,2
53.3066,-167.4363,2
53.30194,-167.4365,2
53.30106,-167.4431,-0.5
53.2982,-167.444,2
53.31038,-167.4472,2
53.30339,-167.4454,2
53.29956,-167.4497,2
53.31167,-167.45,2
53.28088,-167.4698,2
53.28238,-167.4638,-3
53.28395,-167.4628,2
53.28102,-167.4635,2
53.28054,-167.4615,2
53.28188,-167.4583,2
53.28035,-167.4573,2
53.28921,-167.4628,2
53.29259,-167.4633,-0.5
53.2938,-167.4612,-3
53.29118,-167.4567,2
53.29458,-167.4545,-3
53.28961,-167.4543,2
53.28523,-167.4544,-3
53.28466,-167.4504,2
53.28614,-167.4485,2
53.28614,-167.446,2
53.28892,-167.4449,2
53.29259,-167.444,2
53.29087,-167.448,2
53.29306,-167.4495,-3
53.29506,-167.4471,2
53.28847,-167.4482,2
53.29654,-167.4418,2
53.29166,-167.4374,2
53.29568,-167.4359,2
53.29425,-167.4289,2
53.29078,-167.3516,-3
53.27736,-167.4629,-3
53.2715,-167.468,2
53.27816,-167.4678,-3
53.51439,-166.7735,7
53.51368,-166.7756,2
53.51627,-166.7755,2
53.51896,-166.776,2
53.49786,-166.7732,7
53.50364,-166.7635,7
53.4976,-166.7628,7
53.48353,-166.725,7
53.48099,-166.7204,2
53.48974,-166.7328,7
53.49431,-166.7443,7
53.49364,-166.7643,-3
53.47013,-166.7336,-3
53.4738,-166.734,-3
53.46957,-166.7286,-3
53.47506,-166.7177,2
53.47211,-166.7236,2
53.47382,-166.7124,7
53.47642,-166.7008,7
53.46757,-166.7006,4.5
53.46314,-166.6906,2
53.46364,-166.6871,2
53.46914,-166.6798,2
53.46688,-166.6697,2
53.47271,-166.6582,-3
53.47218,-166.6418,-3
53.46769,-166.6357,-3
53.46198,-166.6361,2
53.46202,-166.6468,2
53.45372,-166.6666,2
53.45281,-166.6808,2
53.46164,-166.7073,2
53.4571,-166.7168,2
53.45243,-166.7187,-3
53.44727,-166.7123,-3
53.46228,-166.7289,2
53.45388,-166.7351,2
53.45924,-166.7332,2
53.45379,-166.7289,2
53.43257,-166.8002,-3
53.43688,-166.7397,-3
53.43712,-166.7431,-3
53.43093,-166.7357,-3
53.44147,-166.7336,-3
53.43795,-166.7308,2
53.44138,-166.7285,-3
53.4374,-166.7254,2
53.44297,-166.7184,-3
53.44597,-166.7032,2
53.44614,-166.6915,2
53.41794,-166.7168,-3
53.42907,-166.7189,-3
53.42622,-166.7256,-3
53.42101,-166.7269,-3
53.42155,-166.7318,-3
53.42715,-166.733,2
53.42232,-166.7485,-3
53.41318,-166.7494,2
53.42648,-166.8272,-3
53.42598,-166.8463,-0.5
53.40759,-166.8214,-0.5
53.40738,-166.7969,2
53.65536,-166.3585,2
53.64922,-166.3611,2
53.65848,-166.3643,2
53.64503,-166.37,2
53.64104,-166.3827,2
53.64441,-166.3813,2
53.65196,-166.371,2
53.65841,-166.3715,2
53.65533,-166.3812,2
53.65733,-166.3898,2
53.65477,-166.3942,-3
53.66012,-166.3873,2
53.65865,-166.3848,2
53.65267,-166.3873,2
53.64784,-166.3949,-3
53.6471,-166.3902,-3
53.6462,-166.3972,2
53.63985,-166.3948,2
53.62528,-166.3934,2
53.6072,-166.4102,2
53.62497,-166.4041,2
53.61969,-166.4173,2
53.61814,-166.4111,2
53.62852,-166.4108,2
53.6324,-166.4175,2
53.64032,-166.4137,2
53.64449,-166.411,2
53.64739,-166.4105,2
53.64391,-166.4034,2
53.64522,-166.4046,2
53.65408,-166.4106,2
53.64568,-166.4255,-3
53.63973,-166.4269,2
53.6206,-166.4269,2
53.61432,-166.4229,2
53.60311,-166.4284,2
53.60015,-166.4338,2
53.61246,-166.4352,2
53.61329,-166.4402,2
53.62138,-166.4448,-0.5
53.62733,-166.4377,-0.5
53.63309,-166.4363,-0.5
53.63516,-166.4345,-3
53.62916,-166.4646,-3
53.62664,-166.4521,2
53.62486,-166.4569,2
53.61232,-166.4566,2
53.60946,-166.4637,2
53.5974,-166.4571,2
53.59145,-166.4522,2
53.58464,-166.4618,2
53.57196,-166.4809,-3
53.57736,-166.4684,2
53.59135,-166.4791,2
53.59475,-166.4745,2
53.58833,-166.4682,2
53.59987,-166.4796,2
53.60627,-166.4685,2
53.60775,-166.479,2
53.62307,-166.4767,2
53.61457,-166.48,2
53.63685,-166.4967,2
53.63071,-166.4907,2
53.62957,-166.484,2
53.63708,-166.4843,2
53.6211,-166.4863,2
53.61365,-166.4981,2
53.60049,-166.4982,2
53.59518,-166.4958,-3
53.58781,-166.4903,-3
53.56937,-166.4911,-0.5
53.5603,-166.4911,-0.5
53.56516,-166.5139,-0.5
53.55802,-166.5028,-0.5
53.56922,-166.5087,-3
53.57208,-166.5025,-3
53.57384,-166.5118,-3
53.57808,-166.5033,-3
53.58586,-166.5065,-3
53.58548,-166.5008,-3
53.59161,-166.5022,-0.5
53.59942,-166.5033,-3
53.60056,-166.5089,-3
53.60237,-166.5062,2
53.60777,-166.5088,2
53.6132,-166.5051,2
53.60325,-166.5132,-3
53.61626,-166.514,2
53.6102,-166.5145,2
53.61676,-166.5058,2
53.6185,-166.5026,2
53.62476,-166.5027,2
53.61995,-166.5089,2
53.6249,-166.5145,2
53.62945,-166.5118,-0.5
53.61967,-166.5222,-0.5
53.61703,-166.5258,2
53.62519,-166.532,2
53.61484,-166.5331,2
53.62429,-166.5353,2
53.6206,-166.5426,2
53.61458,-166.5425,2
53.60899,-166.521,-3
53.57072,-166.5257,2
53.57615,-166.5314,2
53.56354,-166.5258,2
53.55528,-166.5202,-0.5
53.55273,-166.5316,-0.5
53.55645,-166.5277,2
53.54472,-166.5255,-3
53.53587,-166.5312,-0.5
53.52789,-166.5503,2
53.53104,-166.5383,2
53.55293,-166.5424,2
53.55507,-166.5488,2
53.55654,-166.5419,2
53.56118,-166.5365,2
53.56561,-166.5435,-0.5
53.56782,-166.5375,2
53.57722,-166.5377,2
53.5781,-166.5434,2
53.5899,-166.5582,2
53.58395,-166.5517,2
53.58186,-166.5575,2
53.57739,-166.5521,2
53.57232,-166.5521,2
53.56428,-166.5528,2
53.56925,-166.5614,-0.5
53.55852,-166.5541,-3
53.55788,-166.5607,-3
53.5471,-166.5602,2
53.55226,-166.5606,2
53.53118,-166.5564,-3
53.52516,-166.5569,-3
53.52716,-166.5615,-3
53.51992,-166.5629,-3
53.50212,-166.5828,-3
53.50679,-166.5734,-0.5
53.51612,-166.571,-0.5
53.5228,-166.5783,-3
53.5239,-166.5772,-3
53.52602,-166.5691,2
53.52758,-166.5684,-3
53.53087,-166.5676,-3
53.53779,-166.5718,-3
53.53896,-166.5784,-3
53.5461,-166.5743,2
53.549,-166.583,2
53.55128,-166.575,-3
53.54843,-166.5678,2
53.52851,-166.5839,-0.5
53.52506,-166.5853,2
53.52589,-166.5985,-3
53.52656,-166.5932,2
53.52861,-166.5903,-3
53.51985,-166.5891,-3
53.51221,-166.5831,-0.5
53.4996,-166.5873,-3
53.50091,-166.5955,2
53.49187,-166.5956,2
53.48554,-166.6024,2
53.49047,-166.6071,2
53.4883,-166.6122,2
53.50615,-166.6072,2
53.51212,-166.6122,2
53.51883,-166.6037,2
53.52221,-166.612,2
53.52461,-166.6001,-3
53.53532,-166.6311,2
53.52742,-166.6257,2
53.52806,-166.6182,2
53.52145,-166.6174,-3
53.52064,-166.6257,2
53.51942,-166.623,2
53.51719,-166.6185,7
53.52318,-166.6307,-3
53.51091,-166.6258,2
53.5022,-166.623,2
53.51038,-166.6194,7
53.49368,-166.6231,2
53.48949,-166.6387,-3
53.49739,-166.6471,7
53.50834,-166.6411,2
53.51255,-166.6414,4.5
53.51626,-166.6369,2
53.50969,-166.6365,2
53.54119,-166.6342,-3
53.56382,-166.6502,2
53.56587,-166.6513,2
53.51985,-166.6644,7
53.51752,-166.656,-3
53.51514,-166.6602,2
53.51207,-166.6532,-0.5
53.47935,-166.6582,-3
53.47324,-166.6546,2
53.47562,-166.664,-3
53.47293,-166.6659,-3
53.47355,-166.6733,-3
53.52042,-166.6717,-3
52.70707,-170.1584,-0.5
52.69987,-170.1661,-3
52.65751,-170.5577,4.5
52.76775,-170.7047,-3
52.58643,-170.7028,2
52.55774,-170.6984,-3
52.51277,-170.7017,2
52.68023,-170.8412,-0.5
52.67723,-170.7668,-3
53.08053,-169.7706,-3
53.08212,-169.7391,-3
53.06996,-169.6994,2
53.07251,-169.7229,2
53.07653,-169.7242,2
53.06002,-169.7382,-3
53.05852,-169.725,2
53.04884,-169.7051,2
53.04929,-169.6805,-3
